,Run_Time,Train_AUC,Validation_AUC,delta%
XGB_450_3_0.5,1.020324945449829,0.9868342034369925,0.9031781045751635,-8.477219229984897
XGB_450_4_0.05,1.3432235717773438,0.9533726692399711,0.918813316993464,-3.624957308043853
XGB_450_4_0.1,1.3270277976989746,0.9698367381712479,0.9162193627450981,-5.52849498434678
XGB_450_4_0.2,1.260694980621338,0.9859490318171836,0.9098366013071895,-7.7197124855138615
XGB_450_4_0.5,1.262192964553833,0.9986858653335596,0.8955800653594772,-10.324147317299342
XGB_450_5_0.05,1.5928258895874023,0.968028298577992,0.9183895016339868,-5.127824983724471
XGB_450_5_0.1,2.033162832260132,0.9855368899217234,0.91359272875817,-7.299996773258035
XGB_450_5_0.2,3.9061055183410645,0.9967274095019698,0.9054125816993465,-9.161464501939422
XGB_450_5_0.5,3.943154811859131,0.9999709065160022,0.8941370506535947,-10.583693502758305
XGB_450_6_0.05,2.6668267250061035,0.9836047793297147,0.9147977941176471,-6.99538947532938
XGB_450_6_0.1,2.2576162815093994,0.9952974695018315,0.9105024509803922,-8.51956536811865
XGB_450_6_0.2,2.0570971965789795,0.9996934285969615,0.8997855392156862,-9.993852767592257
XGB_450_6_0.5,1.786315679550171,0.9999984837272183,0.8957271241830066,-10.427151764827586
